,Name,brand_x,ratings,volume,price,category,Age,type,gender,rating,recommend
1393,프리미엄 리페어 마스크,츠바키,4.43,180g ," 16,000원",헤어,28,지성,여,5.0,True
1394,프리미엄 리페어 마스크,츠바키,4.43,180g ," 16,000원",헤어,29,건성,여,4.0,True
1396,오트 프로틴 트리트먼트,리비긴,4.35,120ml ," 19,000원",헤어,24,지성,여,5.0,True
1397,LPP 단백질 트리트먼트 헤어팩,박준뷰티랩,4.38,"1,000ml "," 49,000원",헤어,30,복합성,여,4.0,True
1398,LPP 단백질 트리트먼트 헤어팩,박준뷰티랩,4.38,"1,000ml "," 49,000원",헤어,28,건성,여,5.0,True
1399,토탈 리페어 5 인스턴트 미라클 헤어팩,로레알파리,4.23,170ml ," 7,900원",헤어,24,복합성,여,5.0,True
1400,토탈 리페어 5 인스턴트 미라클 헤어팩,로레알파리,4.23,170ml ," 7,900원",헤어,27,복합성,여,4.0,True
1401,토탈 리페어 5 인스턴트 미라클 헤어팩,로레알파리,4.23,170ml ," 7,900원",헤어,32,중성,여,4.0,True
1402,리커버리 밤 B,모레모,4.26,120ml ," 21,000원",헤어,35,민감성,여,4.0,True
1403,리커버리 밤 B,모레모,4.26,120ml ," 21,000원",헤어,27,건성,여,4.0,True
1404,리커버리 밤 B,모레모,4.26,120ml ," 21,000원",헤어,27,건성,여,5.0,True
1405,퍼펙트 베이스업 에센스,미쟝센,4.46,230ml ," 16,000원",헤어,36,민감성,여,4.0,True
1406,퍼펙트 베이스업 에센스,미쟝센,4.46,230ml ," 16,000원",헤어,24,민감성,여,5.0,True
1407,퍼펙트 베이스업 에센스,미쟝센,4.38,200ml ," 7,500원",헤어,36,민감성,여,4.0,True
1408,퍼펙트 베이스업 에센스,미쟝센,4.38,200ml ," 7,500원",헤어,24,민감성,여,5.0,True
1409,드림랭스 노 헤어컷 크림,로레알파리,4.26,200ml ," 18,000원",헤어,25,민감성,여,5.0,True
1410,폴리젠 씨솔트 스케일러,닥터포헤어,4.47,300g ," 28,000원",헤어,27,건성,여,5.0,True
1411,폴리젠 씨솔트 스케일러,닥터포헤어,4.47,300g ," 28,000원",헤어,43,민감성,여,5.0,True
1412,폴리젠 씨솔트 스케일러,닥터포헤어,4.47,300g ," 28,000원",헤어,32,건성,여,4.0,True
1413,폴리젠 씨솔트 스케일러,닥터포헤어,4.47,300g ," 28,000원",헤어,28,중성,여,5.0,True
1414,폴리젠 씨솔트 스케일러,닥터포헤어,4.47,300g ," 28,000원",헤어,25,중성,여,5.0,True
1415,폴리젠 씨솔트 스케일러,닥터포헤어,4.47,300g ," 28,000원",헤어,27,복합성,여,4.0,True
1416,폴리젠 씨솔트 스케일러,닥터포헤어,4.47,300g ," 28,000원",헤어,53,민감성,여,4.0,True
1417,폴리젠 씨솔트 스케일러,닥터포헤어,4.47,300g ," 28,000원",헤어,24,지성,여,4.0,True
1418,폴리젠 씨솔트 스케일러,닥터포헤어,4.47,300g ," 28,000원",헤어,36,복합성,여,5.0,True
1419,폴리젠 씨솔트 스케일러,닥터포헤어,4.47,300g ," 28,000원",헤어,30,복합성,여,5.0,True
1420,폴리젠 씨솔트 스케일러,닥터포헤어,4.47,300g ," 28,000원",헤어,31,복합성,여,5.0,True
1421,폴리젠 씨솔트 스케일러,닥터포헤어,4.47,300g ," 28,000원",헤어,31,중성,여,5.0,True
1422,폴리젠 씨솔트 스케일러,닥터포헤어,4.47,300g ," 28,000원",헤어,25,복합성,여,5.0,True
1425,스위스 허벌 헤어 토닉,라우쉬,3.83,200ml ," 36,000원",헤어,35,건성,여,4.0,True
1426,로즈마리 액티브브이 안티헤어로스 토닉,아로마티카,4.25,100ml ," 22,000원",헤어,29,중성,여,5.0,True
1427,스칼프 모이스처라이징 드라이 앰플,두피부,3.86,250ml ," 27,000원",헤어,36,민감성,여,5.0,True
1428,포티샤 두피 세럼,르네휘테르,4.64,100ml ," 33,000원",헤어,32,건성,여,4.0,True
1429,포티샤 두피 세럼,르네휘테르,4.64,100ml ," 33,000원",헤어,34,복합성,여,5.0,True
1430,클로렐라 베러 루트 쿨링스프레이,달리프,4.14,100ml ," 24,000원",헤어,32,복합성,여,5.0,True
1431,오리지널 헤어 팅크처,라우쉬,4.3,200ml ," 47,000원",헤어,38,지성,여,5.0,True
1432,오리지널 헤어 팅크처,라우쉬,4.3,200ml ," 47,000원",헤어,35,건성,여,4.0,True
1434,로즈마리 루트 인핸서,아로마티카,4.6,100ml ," 13,000원",헤어,31,지성,남,4.0,True
1435,로즈마리 루트 인핸서,아로마티카,4.6,100ml ," 13,000원",헤어,26,지성,여,5.0,True
1436,로즈마리 루트 인핸서,아로마티카,4.6,100ml ," 13,000원",헤어,39,복합성,여,5.0,True
1439,오투 스칼프 앰플,얼라이브랩,4.69,25ml*2 ," 12,000원",헤어,22,건성,여,5.0,True
1440,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,29,건성,여,4.0,True
1442,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,21,복합성,여,5.0,True
1443,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,24,건성,여,5.0,True
1444,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,23,복합성,여,4.0,True
1446,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,26,복합성,여,5.0,True
1447,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,29,복합성,여,4.0,True
1448,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,34,복합성,여,5.0,True
1450,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,28,복합성,여,4.0,True
1452,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,29,복합성,여,4.0,True
1453,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,19,복합성,여,5.0,True
1454,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,42,민감성,여,5.0,True
1455,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,28,건성,여,4.0,True
1456,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,24,지성,여,5.0,True
1457,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,24,복합성,여,5.0,True
1458,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,25,중성,여,5.0,True
1459,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,31,민감성,여,5.0,True
1460,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,24,복합성,여,5.0,True
1461,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,20,건성,여,5.0,True
1462,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,28,복합성,여,4.0,True
1463,드라이샴푸 [클린&클래식 오리지널],바티스트,4.03,200ml ," 14,500원",헤어,22,복합성,여,4.0,True
1464,드라이샴푸 [후레쉬],바티스트,3.97,200ml ," 14,500원",헤어,24,건성,여,4.0,True
1468,드라이샴푸 [후레쉬],바티스트,3.97,200ml ," 14,500원",헤어,39,복합성,여,4.0,True
1471,노워시 샴푸,헤드스파7,3.95,100ml ," 25,000원",헤어,30,복합성,여,5.0,True
1472,드라이샴푸 [프룻티&치키 체리],바티스트,3.95,200ml ," 14,500원",헤어,21,민감성,여,4.0,True
1474,아쿠아민트 쿨세범 드라이샴푸,클로란,4.3,150ml ," 16,000원",헤어,49,복합성,여,4.0,True
1475,아쿠아민트 쿨세범 드라이샴푸,클로란,4.3,150ml ," 16,000원",헤어,22,건성,여,4.0,True
1477,드라이샴푸 [플로랄],바티스트,4.0,200ml ," 14,500원",헤어,28,건성,여,4.0,True
1478,드라이샴푸 [플로랄],바티스트,4.0,200ml ," 14,500원",헤어,26,복합성,여,4.0,True
1479,드라이샴푸 [플로랄],바티스트,4.0,200ml ," 14,500원",헤어,33,민감성,여,4.0,True
1480,드라이샴푸 [플로랄],바티스트,4.0,200ml ," 14,500원",헤어,31,건성,여,5.0,True
1481,드라이 샴푸 [오리지널],코랩,5.0,200ml ," 11,900원",헤어,29,복합성,여,5.0,True
1482,드라이 샴푸 [오리지널],코랩,5.0,200ml ," 11,900원",헤어,30,중성,여,5.0,True
1483,네틀 노세범 드라이 샴푸,클로란,4.09,150ml ," 16,000원",헤어,28,복합성,여,4.0,True
1484,드라이 샴푸 [파라다이스],코랩,3.56,200ml ," 11,900원",헤어,29,복합성,여,5.0,True
1485,트리트먼트 오리지날,모로칸오일,4.5,50ml ," 36,000원",헤어,32,복합성,여,5.0,True
1487,트리트먼트 오리지날,모로칸오일,4.5,50ml ," 36,000원",헤어,23,지성,여,5.0,True
1488,미스 디올 헤어 미스트,디올,4.5,30ml ," 62,000원",헤어,32,지성,여,4.0,True
1489,울트라 프로틴 헤어오일 리치,힐링버드,4.34,100ml ," 22,000원",헤어,31,지성,여,4.0,True
1490,울트라 프로틴 헤어오일 리치,힐링버드,4.34,100ml ," 22,000원",헤어,29,건성,여,4.0,True
1491,울트라 프로틴 헤어오일 리치,힐링버드,4.34,100ml ," 22,000원",헤어,25,건성,여,5.0,True
1492,헤어 테라피,시드물,4.27,150ml ," 14,800원",헤어,37,지성,여,5.0,True
1493,헤어 테라피,시드물,4.27,150ml ," 14,800원",헤어,29,건성,여,4.0,True
1494,컬링 에센스 2X,아모스프로페셔널,4.23,150ml ," 12,000원",헤어,24,복합성,여,4.0,True
1495,컬링 에센스 2X,아모스프로페셔널,4.23,150ml ," 12,000원",헤어,30,복합성,여,4.0,True
1496,컬링 에센스 2X,아모스프로페셔널,4.23,150ml ," 12,000원",헤어,24,지성,여,5.0,True
1497,컬링 에센스 2X,아모스프로페셔널,4.23,150ml ," 12,000원",헤어,19,복합성,여,5.0,True
1498,컬링 에센스 2X,아모스프로페셔널,4.23,150ml ," 12,000원",헤어,21,중성,여,4.0,True
1499,레지스턴스 시몽 테르미크,케라스타즈,4.34,150ml ," 57,000원",헤어,28,복합성,여,5.0,True
1500,엑스트라오디네리 오일 엑스트라 리치,로레알파리,4.21,100ml ," 19,000원",헤어,32,건성,여,4.0,True
1501,엑스트라오디네리 오일 엑스트라 리치,로레알파리,4.21,100ml ," 19,000원",헤어,39,건성,여,4.0,True
1502,엑스트라오디네리 오일 엑스트라 리치,로레알파리,4.21,100ml ," 19,000원",헤어,25,건성,여,5.0,True
1503,엑스트라오디네리 오일 엑스트라 리치,로레알파리,4.21,100ml ," 19,000원",헤어,26,건성,여,5.0,True
1504,엑스트라오디네리 오일 엑스트라 리치,로레알파리,4.21,100ml ," 19,000원",헤어,20,지성,여,4.0,True
1505,샹스 오 땅드르 헤어 미스트,샤넬,4.31,35ml ," 67,000원",헤어,29,건성,여,5.0,True


