,Age,type,gender,brand,Name,rating
1562,25세,복합성,여,홀리카홀리카,피그 클리어 블랙헤드 3-STEP 키트 허니골드,4
1563,30세,복합성,여,미샤,개똥쑥 진정 스팟 팩,5
1564,20세,지성,여,이지덤뷰티,이지덤 뷰티,5
1565,44세,건성,여,리더스코스메틱,메디유 블랙헤드 클리어 3-스텝 코팩,5
1566,33세,복합성,여,동아제약,스킨가드 플러스 클리어 패치,5
1567,23세,지성,여,해서린,포어 클리어 화이트 코팩,5
1568,26세,복합성,여,CNP,안티포어 블랙헤드 클리어 키트 스트립,3
1569,35세,복합성,여,파파레서피,칼라민 솔루션 핑크 젤 패치,4
1570,43세,건성,여,올리브영,케어플러스 잘라쓰는 사각패치,5
1571,43세,건성,여,올리브영,케어플러스 상처커버 스팟패치 허니,5
1572,29세,복합성,여,올리브영,케어플러스 상처커버 스팟패치,5
1573,17세,복합성,여,미팩토리,미니돼지코팩,2
1574,17세,복합성,여,3M 넥스케어™,블레미쉬 클리어 커버,1
1575,28세,민감성,여,제이준,로젤티 아이 겔 패치,2
1576,32세,지성,여,아이소이,아크니 닥터 1st 스피디 스팟 패드 (응급스팟패드),4
1577,49세,복합성,여,미팩토리,3단 돼지코팩,4
1578,32세,건성,여,스와니코코,AC 백조 패치 (에이디에프 하이드로 콜로이드 드레싱),4
1579,46세,건성,여,미팩토리,3단 돼지코팩,4
1580,23세,지성,여,큐어시스,트러블 클리어 니들 패치,4
1581,20세,복합성,여,라운드랩,자작나무 수분 패드,5
1582,33세,건성,여,원데이즈유,피지쏙쏙 노 모어 블랙헤드,2
1583,32세,건성,여,아크로패스,포어리스 패치,4
1584,20세,지성,여,아크로패스,포어리스 패치,4
1585,28세,중성,여,이니스프리,레티놀 시카 앰플 포커싱 패치,2
1586,27세,지성,여,동국제약,마데카 메디패치 스팟형,4
1587,32세,복합성,여,언파코스메틱,락토시카 락킹 세럼,2
1588,23세,복합성,여,라이크홀리,베이직 블랙헤드 올 아웃 클렌저,4
1589,18세,복합성,여,트러블레스,마이크로 포인트 패치,3
1590,27세,민감성,여,아크로패스,포어리스 패치,3
1591,34세,지성,여,닥터지,레드 블레미쉬 클리어 퀵 수딩 팩,5
1592,21세,복합성,여,올리브영,케어플러스 상처커버 스팟패치,5
1593,31세,복합성,여,멀블리스,웨딩 티어 아이패치,5
1594,32세,민감성,여,올리브영,케어플러스 상처커버 스팟패치,4
1595,27세,건성,여,니들리,패치 안티스팟 딥 브라이트닝,1
1596,29세,복합성,여,닥터지,레드 블레미쉬 클리어 퀵 수딩 팩,5
1597,29세,복합성,여,아크로패스,트러블 큐어,5
1598,29세,복합성,여,시드물,닥터트럽 블래미쉬 트러블 클리어 패치,4
1599,29세,복합성,여,이지덤뷰티,이지덤 뷰티,5
1600,25세,건성,여,스킨어블,페이스쿨러,5
1601,36세,민감성,여,메이크온,마그네타이트 15,5
1602,49세,복합성,여,바이오힐 보,프로바이오덤 리프팅 마사저,5
1603,25세,복합성,여,바이오힐 보,프로바이오덤 리프팅 마사저,5
1604,29세,건성,여,바이오힐 보,프로바이오덤 리프팅 마사저,5
1605,24세,복합성,여,플로나,괄사,5
1606,23세,건성,여,밀크터치,슬림 페이스 세라믹 괄사,5
1607,27세,지성,여,플로나,괄사,5
1608,38세,건성,여,웰더마,페이스 리프팅 다크 실버 롤러,3
1609,23세,복합성,여,다이소,팩브러시 (44535),5
1610,29세,건성,여,필리밀리,페이스 & 바디 괄사,5
1611,31세,복합성,여,아리따움,아이스 카밍 쿨러,1
1612,31세,지성,여,플로나,괄사,4
1613,25세,지성,여,바이오힐 보,프로바이오덤 리프팅 마사저,5
1614,26세,복합성,여,바이오힐 보,프로바이오덤 리프팅 마사저,5
1615,16세,민감성,여,보타닉힐 보,쿨링 마사저,4
1616,30세,민감성,여,숨37˚,로시크숨마 골드리프트 바,3
1617,29세,복합성,여,아로마티카,나무 돌고래 페이스 & 바디 마사지툴,4
1618,31세,건성,여,밀크터치,슬림 페이스 세라믹 괄사,5
1619,24세,건성,여,바이오힐 보,프로바이오덤 리프팅 마사저,4
1620,27세,복합성,여,아리따움,아이스 카밍 쿨러,5
1621,15세,지성,여,놋담,방짜유기 유기 하트 괄사 마사지기,4
1622,26세,복합성,여,바이오힐 보,프로바이오덤 리프팅 마사저,4
1623,29세,복합성,여,바이오힐 보,프로바이오덤 리프팅 마사저,5
1624,32세,복합성,여,바이오힐 보,프로바이오덤 리프팅 마사저,5
1625,22세,지성,여,바이오힐 보,프로바이오덤 리프팅 마사저,5
1626,25세,복합성,여,바이오힐 보,프로바이오덤 리프팅 마사저,5
1627,27세,지성,여,필리밀리,페이스 & 바디 괄사,5
1628,26세,건성,여,더퓨어로터스,로즈쿼츠괄사,5
1629,30세,민감성,여,아리따움,아이스 카밍 쿨러,4
1630,23세,복합성,여,이니스프리,뷰티툴 말랑한 팩 스패튤라,5
1631,28세,복합성,여,에뛰드,더 잠 테라피 마사저,4
1632,29세,지성,여,비프로젝트,스테이 릴렉싱 마사져,5
1633,26세,민감성,여,바이오힐 보,프로바이오덤 리프팅 마사저,5
1634,32세,복합성,여,루데아,브이라인 리프팅 브이밴드,3
1635,32세,복합성,여,로제드 자르딘,보석 페이스 롤러,4
1636,31세,건성,여,필리밀리,페이스 & 바디 괄사,5
1637,23세,건성,여,바이오힐 보,프로바이오덤 리프팅 마사저,5
1638,27세,지성,여,플로나,괄사,4
1639,38세,건성,여,아리따움,아이스 카밍 쿨러,5
1640,28세,건성,여,밀크터치,슬림 페이스 세라믹 괄사,4
1641,31세,건성,여,바이오힐 보,프로바이오덤 리프팅 마사저,5
1642,23세,복합성,여,아리따움,아이스 카밍 쿨러,5
1643,33세,복합성,여,아로마티카,나무 돌고래 페이스 & 바디 마사지툴,5
1644,30세,복합성,여,다이소,팩브러시 (44535),5
1645,25세,복합성,여,바이오힐 보,프로바이오덤 리프팅 마사저,5
1646,32세,건성,여,루데아,브이라인 리프팅 브이밴드,4
1647,26세,복합성,여,보타닉힐 보,쿨링 마사저,5
1648,25세,복합성,여,키위스,아이시화이트,5
1649,24세,지성,여,필리밀리,듀얼 실리콘 팩 브러시,5
1650,26세,지성,여,오아이브,톤업 선크림 [SPF50+/PA++++],4
1651,23세,민감성,여,홀리카홀리카,모이스처 메이크업 선크림 [SPF50+/PA++++],5
1652,29세,건성,여,오아이브,톤업 선크림 [SPF50+/PA++++],4
1653,33세,복합성,여,홀리카홀리카,모이스처 메이크업 선크림 [SPF50+/PA++++],4
1654,26세,복합성,여,홀리카홀리카,모이스처 메이크업 선크림 [SPF50+/PA++++],3
1655,29세,복합성,여,오아이브,톤업 선크림 [SPF50+/PA++++],5
1656,30세,복합성,여,오아이브,톤업 선크림 [SPF50+/PA++++],5
1657,30세,복합성,여,오아이브,톤업 선크림 [SPF50+/PA++++],4
1658,27세,건성,여,오아이브,톤업 선크림 [SPF50+/PA++++],4
1659,27세,지성,여,오아이브,톤업 선크림 [SPF50+/PA++++],5
1660,35세,건성,남,오아이브,톤업 선크림 [SPF50+/PA++++],5
1661,27세,민감성,여,오아이브,톤업 선크림 [SPF50+/PA++++],5
1662,22세,민감성,여,헤라,UV프로텍터 톤업 [SPF50+/PA++++],5
1663,25세,민감성,여,라운드랩,자작나무 수분 선크림 [SPF50+/PA++++],5
1664,21세,지성,여,닥터지,그린 마일드 업 선 플러스 [SPF50+/PA++++],2
1665,27세,민감성,여,홀리카홀리카,모이스처 메이크업 선크림 [SPF50+/PA++++],4
1666,24세,복합성,여,루트리,모비테라피 UV 선 쉴드 [SPF50+/PA++++],4
1667,31세,복합성,여,CNP,톤업 프로텍션 선 [SPF42/PA+++],4
1668,31세,복합성,여,닥터지,브라이트닝 업 선 플러스 [SPF50+/PA+++],3
1669,31세,복합성,여,라로슈포제,유비데아 안뗄리오스 톤업 라이트 [SPF50+/PA++++],2
1670,25세,민감성,여,넘버즈인,도자기결 파데스킵 톤업베이지 [SPF50+/PA++++] [3번],4
1671,26세,복합성,여,홀리카홀리카,모이스처 메이크업 선크림 [SPF50+/PA++++],5
1672,26세,건성,여,홀리카홀리카,모이스처 메이크업 선크림 [SPF50+/PA++++],4
1673,26세,복합성,여,오아이브,톤업 선크림 [SPF50+/PA++++],5
1674,28세,건성,여,에스트라,아토베리어 365 더마온선크림 [SPF30/PA++],5
1675,28세,지성,여,라운드랩,자작나무 수분 선크림 [SPF50+/PA++++],4
1676,26세,복합성,여,닥터지,레드 블레미쉬 수딩 업 선 [SPF50+/PA++++],5
1677,21세,복합성,여,구달,맑은 어성초 진정 수분 선크림 [SPF50+/PA++++],5
1678,28세,복합성,여,라운드랩,자작나무 수분 선크림 [SPF50+/PA++++],5
1679,26세,건성,여,스킨1004,마다가스카르 센텔라 에어핏 선크림 플러스 [SPF50+/PA++++],5
1680,35세,민감성,여,씨케이디,그린프로폴리스 올마일드선 [SPF50+/PA++++],4
1681,30세,지성,여,오아이브,톤업 선크림 [SPF50+/PA++++],5
1682,33세,건성,여,오아이브,톤업 선크림 [SPF50+/PA++++],5
1683,22세,건성,여,더페이스샵,내추럴 선 에코 피지 잡는 수분 선 [SPF50+/PA+++],1
1684,49세,복합성,여,씨케이디,그린프로폴리스 올마일드선 [SPF50+/PA++++],4
1685,24세,건성,여,라운드랩,자작나무 수분 선크림 [SPF50+/PA++++],5
1686,29세,복합성,여,오아이브,톤업 선크림 [SPF50+/PA++++],4
1687,33세,복합성,여,홀리카홀리카,모이스처 메이크업 선크림 [SPF50+/PA++++],3
1688,42세,복합성,여,달바,워터풀 톤업 선크림 [SPF50+/PA++++],5
1689,25세,복합성,여,라운드랩,자작나무 수분 선크림 [SPF50+/PA++++],4
1690,25세,건성,여,라운드랩,자작나무 수분 선크림 [SPF50+/PA++++],5
1691,20세,복합성,여,3W 크리닉,인텐시브 UV 선블록 크림 [SPF50+/PA+++],4
1692,20세,복합성,여,아이레시피,모이스트 터치 스포츠 선밀크 [SPF50+/PA+++],3
1693,26세,건성,여,홀리카홀리카,모이스처 메이크업 선크림 [SPF50+/PA++++],4
1694,24세,민감성,여,라운드랩,자작나무 무기자차 선크림 [SPF50+/PA++++],5
1695,25세,복합성,여,오아이브,톤업 선크림 [SPF50+/PA++++],4
1696,24세,복합성,여,마몽드,비타민 선크림 [SPF50+/PA++++],5
1697,31세,복합성,여,아넷사,퍼펙트 UV 선스크린 스킨케어 밀크 A [SPF50+/PA++++],5
1698,27세,복합성,여,닥터지,그린 마일드 업 선 플러스 [SPF50+/PA++++],3
1699,27세,복합성,여,닥터지,레드 블레미쉬 수딩 업 선 [SPF50+/PA++++],5
1700,24세,건성,여,우리리우,에그 선밤 [SPF50+/PA++++],5
1701,28세,건성,여,컬러그램,로지 톤업 선쿠션 [SPF50+/PA++++],5
1702,28세,건성,여,브링그린,티트리 톤업 선쿠션 [SFP50+PA++++],4
1703,29세,건성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],5
1704,24세,지성,여,라운드랩,자작나무 수분 선쿠션 [SPF50+/PA++++],4
1705,50세,복합성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],3
1706,30세,민감성,여,숨37˚,선 어웨이 쿨링 선 CC EX [SPF50+/PA+++],4
1707,16세,복합성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],5
1708,36세,민감성,여,미샤,시카딘 레스큐 아토 왕쿠션 선 [SPF50+/PA++++],5
1709,31세,지성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],4
1710,29세,건성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],5
1711,23세,건성,여,엘로엘,팡팡 빅 선쿠션 유브이 쉴드 [SPF50+/PA++++],5
1712,28세,복합성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],4
1713,35세,지성,여,엘로엘,팡팡 빅 선쿠션 유브이 쉴드 [SPF50+/PA++++],5
1714,27세,복합성,여,김정문알로에,큐어 쿨링 선쿠션 시즌2 [SPF50+/PA++++],5
1715,28세,건성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],5
1716,23세,민감성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],4
1717,24세,건성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],4
1718,28세,복합성,여,미샤,세이프 블록RX 커버 톤업 선 쿠션 [SPF50+/PA++++],4
1719,26세,복합성,여,엘로엘,팡팡 빅 선쿠션 유브이 쉴드 [SPF50+/PA++++],4
1720,19세,건성,여,컬러그램,로지 톤업 픽싱 쿠션 [SPF50+/PA++++],2
1721,25세,건성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],5
1722,26세,복합성,여,AHC,세이프 온 수딩 선쿠션 [SPF50+/PA++++],3
1723,22세,복합성,여,에이지투웨니스,롱 프로텍션 에센스 선팩트 [SPF50+/PA++++],3
1724,26세,민감성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],5
1725,33세,복합성,여,에이지투웨니스,롱 프로텍션 에센스 선팩트 [SPF50+/PA++++],4
1726,24세,민감성,여,듀이트리,어반쉐이드 커버 앤 핏 선 쿠션 [SPF50+/PA++++],4
1727,23세,복합성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],5
1728,29세,지성,여,엘로엘,팡팡 빅 선쿠션 유브이 쉴드 [SPF50+/PA++++],3
1729,27세,복합성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],4
1730,18세,복합성,여,컬러그램,로지 톤업 픽싱 쿠션 [SPF50+/PA++++],3
1731,38세,복합성,여,듀이트리,어반쉐이드 커버 앤 핏 선 쿠션 [SPF50+/PA++++],4
1732,22세,민감성,여,엘로엘,팡팡 빅 선쿠션 유브이 쉴드 [SPF50+/PA++++],5
1733,32세,복합성,여,엘로엘,팡팡 빅 선쿠션 유브이 쉴드 [SPF50+/PA++++],4
1734,17세,민감성,여,AHC,세이프 온 수딩 선쿠션 [SPF50+/PA++++],4
1735,24세,지성,여,컬러그램,로지 톤업 픽싱 쿠션 [SPF50+/PA++++],3
1736,20세,복합성,여,닥터지,브라이트닝 커버 톤업 선 쿠션 [SPF50+/PA++++],3
1737,26세,건성,여,엘로엘,팡팡 빅 선쿠션 유브이 쉴드 [SPF50+/PA++++],5
1738,38세,복합성,여,마이디플러스,아이스 멀티 쉴드 [SPF50+/PA+++],5
1739,29세,복합성,여,이니스프리,노세범 선쿠션 [SPF50+/PA++++],3
1740,31세,건성,여,에이지투웨니스,롱 프로텍션 에센스 선팩트 [SPF50+/PA++++],3
1741,31세,복합성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],4
1742,34세,건성,여,에이지투웨니스,롱 프로텍션 에센스 선팩트 [SPF50+/PA++++],4
1743,34세,건성,여,엘로엘,팡팡 빅 선쿠션 유브이 쉴드 [SPF50+/PA++++],3
1744,27세,복합성,여,식물나라,산소수 생기 톤업 선 쿠션 [SPF50+/PA++++],5
1745,26세,지성,여,에이지투웨니스,롱 프로텍션 에센스 선팩트 [SPF50+/PA++++],1
1746,25세,복합성,여,미샤,세이프 블록RX 커버 톤업 선 쿠션 [SPF50+/PA++++],5
1747,22세,복합성,여,이니스프리,노세범 선쿠션 [SPF50+/PA++++],5
1748,26세,건성,여,식물나라,산소수 페이스 앤 바디 저자극 선 쿠션 [SPF50+/PA++++],5
1749,28세,복합성,여,컬러그램,로지 톤업 픽싱 쿠션 [SPF50+/PA++++],4
1750,30세,건성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],4
1751,23세,복합성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1752,21세,지성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],4
1753,24세,민감성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1754,39세,복합성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1755,41세,지성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1756,28세,복합성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],3
1757,26세,복합성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],4
1758,27세,건성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1759,24세,건성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],4
1760,29세,건성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1761,24세,건성,여,보타닉힐 보,듀얼 프라이머 선 스틱 [SPF50+/PA++++],3
1762,39세,지성,여,한율,흰감국 보송 선스틱 [SPF50+/PA++++],5
1763,25세,건성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1764,39세,복합성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1765,35세,건성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1766,30세,복합성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],4
1767,23세,복합성,여,가히,아쿠아밤 [SPF50+/PA++++],4
1768,28세,건성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],3
1769,30세,복합성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1770,42세,건성,여,네이처리퍼블릭,캘리포니아 알로에 보송 선스틱 [SPF50+/PA++++],4
1771,27세,복합성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],4
1772,18세,건성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1773,23세,복합성,여,CNP,더마 쉴드 선스틱 [SPF 50+/PA++++],5
1774,23세,복합성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],4
1775,44세,건성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],4
1776,23세,민감성,여,네이처리퍼블릭,캘리포니아 알로에 보송 선스틱 [SPF50+/PA++++],4
1777,33세,복합성,여,이니스프리,인텐시브 레져 선스틱 [SPF50+/PA++++],5
1778,19세,민감성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1779,29세,복합성,여,한율,흰감국 보송 선스틱 [SPF50+/PA++++],5
1780,25세,건성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],4
1781,22세,지성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1782,30세,복합성,여,AHC,마스터즈 에어 리치 선스틱 [SPF50+/PA++++],5
1783,40세,건성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1784,24세,민감성,여,토코보,코튼 소프트 선 스틱 [SPF50+/PA++++],5
1785,47세,복합성,여,가히,아쿠아밤 [SPF50+/PA++++],4
1786,31세,지성,여,시세이도,클리어 선케어 스틱 [SPF50+/PA++++],3
1787,36세,건성,여,AHC,내추럴 퍼펙션 더블 쉴드 선스틱 [SPF50+/PA++++],4
1788,27세,지성,여,AHC,마스터즈 에어 리치 선스틱 [SPF50+/PA++++],5
1789,34세,민감성,여,가히,아쿠아밤 [SPF50+/PA++++],5
1790,27세,건성,여,가히,아쿠아밤 [SPF50+/PA++++],4
1791,50세,복합성,여,AHC,내추럴 퍼펙션 더블 쉴드 선스틱 [SPF50+/PA++++],3
1792,50세,복합성,여,네이처리퍼블릭,캘리포니아 알로에 보송 선스틱 [SPF50+/PA++++],3
1793,23세,건성,여,써니체크,아쿠아 선스틱 [SPF50+/PA++],2
1794,36세,건성,여,김정문알로에,워터 스플래쉬 쿨링 선스틱 [SPF50+/PA++++],4
1795,33세,민감성,여,라운드랩,자작나무 수분 선스틱 [SPF50+/PA++++],5
1796,19세,지성,여,라운드랩,자작나무 수분 선스틱 [SPF50+/PA++++],4
1797,27세,지성,여,AHC,내추럴 퍼펙션 프로쉴드 선스틱 [SPF50+/PA++++],5
1798,43세,민감성,여,AHC,마스터즈 에어 리치 선스틱 [SPF50+/PA++++],5
1799,27세,복합성,여,메이크프렘,유브이 디펜스 미 마일드 선스틱 [SPF50+/PA++++],3
1800,32세,복합성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],5
1801,22세,민감성,여,라곰,셀러스 선 젤 [SPF50+/PA+++],4
1802,34세,복합성,여,라곰,셀러스 선 젤 [SPF50+/PA+++],2
1803,30세,건성,여,한율,흰감국 광채 선 젤 [SPF40/PA++],5
1804,34세,지성,여,인셀덤,아쿠아 프로텍션 선 젤 [SPF45/PA++++],3
1805,28세,중성,여,에스티 로더,퍼펙셔니스트 프로 멀티 디펜스 아쿠아 유브이 젤 [SPF50/PA++++],4
1806,27세,민감성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],5
1807,27세,지성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],5
1808,30세,지성,여,클라뷰,UV 프로텍션 프레쉬 선젤 [SPF50+/PA++++],5
1809,26세,민감성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],4
1810,42세,복합성,여,인셀덤,아쿠아 프로텍션 선 젤 [SPF45/PA++++],5
1811,23세,민감성,여,아넷사,모이스처 UV 선스크린 마일드 젤 N [SPF35/PA+++],4
1812,27세,복합성,여,홀리카홀리카,모이스처 선 젤 [SPF50+/PA++++],3
1813,35세,건성,남,싸이닉,엔조이 아쿠아 프레쉬 선젤 [SPF50+/PA+++],4
1814,22세,지성,여,한율,흰감국 광채 선 젤 [SPF40/PA++],3
1815,28세,복합성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],5
1816,28세,복합성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],5
1817,23세,복합성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],4
1818,19세,민감성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],5
1819,26세,중성,여,아넷사,화이트닝 UV 선스크린 젤 A [SPF50+/PA++++],5
1820,27세,건성,여,비오레,UV 아쿠아 리치 워터리 젤 [SPF50+/PA++++],5
1821,29세,복합성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],4
1822,33세,복합성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],5
1823,34세,복합성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],4
1824,26세,민감성,여,인셀덤,아쿠아 프로텍션 선 젤 [SPF45/PA++++],5
1825,27세,지성,여,SNP,UV 퍼펙트 에어쿨 선 젤 [SPF50+/PA++++],4
1826,34세,복합성,여,미샤,올 어라운드 세이프 블록 아쿠아 선 젤 [SPF50+/PA++++],5
1827,26세,건성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],5
1828,37세,건성,남,싸이닉,엔조이 아쿠아 프레쉬 선젤 [SPF50+/PA+++],4
1829,44세,건성,여,아넷사,퍼펙트 UV 선스크린 스킨케어 젤 A [SPF50+/PA++++],4
1830,26세,복합성,여,아넷사,퍼펙트 UV 선스크린 스킨케어 젤 A [SPF50+/PA++++],5
1831,28세,복합성,여,식물나라,산소수 라이트 선 젤 [SPF50+/PA++++],4
1832,25세,지성,여,아넷사,퍼펙트 UV 선스크린 스킨케어 젤 A [SPF50+/PA++++],5
1833,25세,지성,남,키엘,울트라 라이트 데일리 유브이 디펜스 아쿠아 젤 [SPF50+/PA++++],5
1834,27세,복합성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],4
1835,23세,복합성,여,아넷사,퍼펙트 UV 선스크린 스킨케어 젤 A [SPF50+/PA++++],5
1836,29세,중성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],5
1837,30세,건성,여,비오레,UV 아쿠아 리치 워터리 젤 [SPF50+/PA++++],4
1838,25세,복합성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],4
1839,36세,복합성,여,인셀덤,아쿠아 프로텍션 선 젤 [SPF45/PA++++],5
1840,31세,복합성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],4
1841,17세,건성,여,식물나라,산소수 라이트 선 젤 [SPF50+/PA++++],3
1842,29세,복합성,여,라곰,셀러스 선 젤 [SPF50+/PA+++],5
1843,29세,민감성,여,키엘,울트라 라이트 데일리 유브이 디펜스 아쿠아 젤 [SPF50+/PA++++],5
1844,33세,복합성,여,라곰,셀러스 선 젤 [SPF50+/PA+++],4
1845,24세,복합성,여,스와니코코,워터풀 마일드 선 젤 크림 [SPF50+/PA++++],2
1846,24세,복합성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],4
1847,29세,복합성,여,식물나라,산소수 가벼운 수분 선 젤 [SPF50+/PA++++],5
1848,34세,복합성,여,미샤,올 어라운드 세이프 블록 아쿠아 선 젤 [SPF50+/PA++++],4
1849,32세,건성,여,SNP,UV 퍼펙트 에어쿨 선 젤 [SPF50+/PA++++],5
1850,28세,지성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],4
1851,28세,중성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],4
1852,34세,건성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],5
1853,25세,건성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],5
1854,31세,복합성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],3
1855,23세,중성,여,씨케이디,그린프로폴리스 올커버리선 [SPF50+/PA++++],5
1856,35세,민감성,여,씨케이디,그린프로폴리스 올커버리선 [SPF50+/PA++++],4
1857,31세,민감성,여,씨케이디,그린프로폴리스 올커버리선 [SPF50+/PA++++],4
1858,38세,지성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],5
1859,30세,건성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],5
1860,27세,건성,여,씨케이디,그린프로폴리스 올커버리선 [SPF50+/PA++++],2
1861,27세,복합성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],4
1862,35세,복합성,여,선티크,아임톤업 멀티베이스 [SPF50+/PA+++],3
1863,28세,민감성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],4
1864,43세,건성,여,씨케이디,그린프로폴리스 올커버리선 [SPF50+/PA++++],5
1865,26세,복합성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],4
1866,28세,건성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],4
1867,20세,지성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],5
1868,39세,복합성,여,씨케이디,그린프로폴리스 올커버리선 [SPF50+/PA++++],4
1869,39세,복합성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],4
1870,29세,민감성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],5
1871,24세,민감성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],4
1872,27세,지성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],3
1873,32세,복합성,여,씨케이디,그린프로폴리스 올커버리선 [SPF50+/PA++++],3
1874,30세,지성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],5
1875,27세,복합성,여,일리윤,데일리 디펜스 멀티 선 크림 [SPF50+/PA++++],4
1876,26세,지성,여,홀리카홀리카,메이크업 선크림 [SPF50+/PA+++],5
1877,25세,지성,여,디오메르,데일리 선크림 [SPF50/PA+++],5
1878,29세,건성,여,씨케이디,그린프로폴리스 올커버리선 [SPF50+/PA++++],4
1879,19세,복합성,여,씨케이디,그린프로폴리스 올커버리선 [SPF50+/PA++++],5
1880,27세,복합성,여,씨케이디,그린프로폴리스 올커버리선 [SPF50+/PA++++],3
1881,24세,건성,여,디어달리아,스킨 파라다이스 퓨어 모이스처 선 로션 [SPF50+/PA++++],4
1882,21세,복합성,여,자빈드서울,윙크 선 베이스 [SPF50+/PA+++],5
